tanimoto_sim
1.0
0.8888889
0.75
1.0
0.9230769
0.875
0.90909094
0.9230769
0.95238096
0.5
0.5
0.6
0.5555556
0.6666667
0.8
0.7222222
0.7619048
0.875
0.6
0.5
0.90909094
0.93333334
0.8947368
1.0
0.9
0.9
0.9
1.0
0.875
0.9
0.84615386
0.85714287
0.8888889
0.8181818
1.0
0.8888889
0.8666667
0.92
0.7692308
0.7692308
1.0
1.0
0.8333333
0.875
0.875
0.875
0.8888889
0.84615386
0.8
0.88235295
1.0
1.0
1.0
1.0
0.9130435
0.875
0.962963
1.0
0.95238096
0.9285714
1.0
0.64
0.7083333
0.9230769
1.0
1.0
1.0
0.625
0.8
0.6363636
0.9166667
0.8888889
1.0
0.85714287
0.8888889
0.7777778
0.875
0.85714287
1.0
0.85714287
0.8125
0.6923077
0.875
0.71428573
0.9166667
0.9
0.9
0.9
0.9285714
0.9285714
0.875
0.9
0.9166667
0.9166667
0.75
1.0
0.8333333
1.0
1.0
1.0
1.0
1.0
1.0
0.8333333
0.8947368
0.9583333
0.9166667
0.95
0.8
0.95238096
1.0
1.0
1.0
0.78125
0.78571427
0.8333333
0.85714287
0.78571427
0.84615386
0.875
0.84615386
0.8
0.8333333
0.84615386
0.8181818
0.8181818
0.8
0.85714287
0.85714287
1.0
0.8333333
0.5625
0.7777778
1.0
1.0
0.95
0.8636364
0.875
0.84615386
0.90909094
0.9
1.0
0.875
0.85714287
0.75
0.875
0.90909094
1.0
0.85714287
0.7692308
0.5555556
0.8
0.8333333
1.0
0.9166667
0.89285713
0.95454544
0.88235295
0.8
0.9
0.73913044
0.90909094
1.0
0.8333333
0.8
0.8333333
0.8333333
0.85714287
0.85714287
0.8333333
0.9
0.9
0.90909094
1.0
1.0
0.8666667
0.88235295
0.85714287
0.875
0.8
0.9375
1.0
0.8333333
1.0
1.0
1.0
1.0
0.875
0.875
0.9166667
0.90909094
1.0
0.9285714
0.88461536
0.8125
0.8181818
1.0
0.875
1.0
0.8333333
0.9230769
1.0
0.9
0.92
1.0
0.96153843
0.5
0.75
1.0
0.5263158
0.46153846
0.8888889
0.8888889
0.7777778
1.0
0.7777778
0.8095238
1.0
0.7
0.8181818
0.7777778
0.71428573
0.85714287
0.82608694
0.75
0.93333334
0.85714287
0.8
0.9166667
0.85714287
0.90909094
0.90909094
0.8666667
0.9230769
0.94736844
0.7586207
0.71428573
0.7
0.9047619
0.95652175
0.76666665
1.0
0.93333334
0.54545456
0.8181818
0.85714287
0.9
0.9
0.875
0.875
0.9
0.71428573
1.0
1.0
1.0
0.84615386
0.90909094
0.9
0.9166667
0.78571427
0.8947368
0.9
0.875
1.0
0.8333333
0.8
0.8888889
0.9
0.85714287
1.0
1.0
0.9
0.90909094
0.90909094
0.90909094
0.8333333
0.9230769
0.9
0.90909094
1.0
0.9
0.9444444
0.6666667
0.9375
0.8666667
1.0
1.0
0.5555556
1.0
0.8
0.73333335
1.0
1.0
1.0
0.71428573
1.0
1.0
1.0
0.85714287
0.875
0.8888889
0.9
0.90909094
1.0
1.0
1.0
0.8
1.0
0.8333333
0.44444445
1.0
0.8888889
0.875
0.8181818
0.8181818
0.9166667
1.0
0.8
0.6666667
1.0
1.0
1.0
0.875
0.85714287
1.0
0.85714287
0.85714287
0.8
0.9
0.93333334
0.8333333
0.8888889
0.75
0.8181818
0.5652174
1.0
1.0
0.85714287
0.93333334
0.95238096
0.6
0.94736844
0.8947368
0.8666667
1.0
0.9
0.71428573
1.0
0.93333334
0.8235294
0.61538464
0.8333333
0.8888889
0.875
0.8888889
1.0
0.6
1.0
1.0
0.875
0.9
1.0
0.8
0.71428573
0.75
1.0
1.0
1.0
0.7777778
0.90909094
0.9166667
0.84615386
0.8
0.73333335
0.95
0.875
0.6875
0.875
0.8888889
0.8888889
1.0
1.0
0.9375
0.95652175
0.9375
0.9285714
0.8125
1.0
0.875
0.4
0.94736844
0.88
1.0
1.0
0.95454544
0.8888889
0.8235294
0.9375
0.8
0.84
0.8666667
1.0
1.0
0.85714287
0.90909094
0.6666667
0.71428573
0.96
0.962963
0.7692308
0.9375
0.8181818
0.8
0.8
0.90909094
0.90909094
0.8888889
0.8888889
0.8888889
0.8888889
0.90909094
1.0
0.95
1.0
1.0
0.8181818
0.84210527
0.8333333
0.93333334
0.85714287
0.8888889
0.875
0.85714287
0.875
0.9
0.75
0.9411765
0.75
0.8
0.9
0.9166667
1.0
1.0
0.8333333
0.93333334
0.85714287
0.9
0.9375
1.0
1.0
1.0
0.8181818
0.8
1.0
1.0
1.0
1.0
1.0
0.64285713
0.84615386
0.5
1.0
0.8888889
0.875
0.8235294
0.4090909
0.8148148
0.7222222
0.86206895
0.5714286
0.8333333
0.93333334
0.8888889
1.0
1.0
1.0
0.44444445
1.0
1.0
1.0
1.0
0.95238096
0.9285714
0.875
0.44444445
1.0
0.6363636
1.0
0.8235294
0.8333333
1.0
0.5
0.33333334
0.93333334
0.93939394
0.9166667
0.8333333
0.9230769
0.8333333
0.8888889
0.6315789
1.0
1.0
1.0
0.9230769
0.96666664
0.7619048
0.71428573
1.0
1.0
0.8888889
0.8333333
0.8888889
1.0
0.8888889
0.875
0.75
0.88235295
0.9166667
0.90909094
1.0
0.9230769
0.8666667
0.8888889
0.875
0.71428573
0.71428573
0.88235295
0.77272725
0.9444444
1.0
1.0
0.71428573
0.45454547
1.0
0.9375
0.7777778
0.8095238
0.8518519
0.9259259
1.0
1.0
0.93333334
0.8181818
0.6923077
0.4
0.5
0.8181818
0.8
0.71428573
0.875
0.71428573
0.6666667
0.71428573
0.71428573
0.8333333
0.8333333
0.7777778
1.0
1.0
0.9166667
1.0
1.0
1.0
0.90909094
1.0
0.875
1.0
1.0
0.8
0.8666667
0.85714287
0.85714287
0.9
0.6363636
0.85714287
0.8
0.90909094
0.8
0.875
0.875
0.71428573
1.0
0.9230769
0.6666667
0.9230769
0.6666667
1.0
0.6666667
0.6666667
1.0
1.0
0.75
1.0
1.0
0.85714287
1.0
0.9
0.8
1.0
1.0
1.0
